event,year,character,value,rate,type,count
Hepatitis A,2015,Area,Oklahoma,0.3,Case,11
Hepatitis A,2016,Area,Oklahoma,0.3,Case,11
Hepatitis A,2017,Area,Oklahoma,0.2,Case,9
Hepatitis A,2018,Area,Oklahoma,0.1,Case,5
Hepatitis A,2019,Area,Oklahoma,0.3,Case,13
Hepatitis A,2020,Area,Oklahoma,0.4,Case,15
Hepatitis A,2021,Area,Oklahoma,0.4,Case,17
Hepatitis A,2022,Area,Oklahoma,0.1,Case,4
Hepatitis A,2023,Area,Oklahoma,0.1,Case,5
Hepatitis A,2011,Area,Oregon,0.3,Case,11
Hepatitis A,2012,Area,Oregon,0.2,Case,9
Hepatitis A,2013,Area,Oregon,0.7,Case,29
Hepatitis A,2014,Area,Oregon,0.3,Case,13
Hepatitis A,2015,Area,Oregon,0.7,Case,28
Hepatitis A,2016,Area,Oregon,0.4,Case,15
Hepatitis A,2017,Area,Oregon,0.5,Case,20
Hepatitis A,2018,Area,Oregon,0.5,Case,23
Hepatitis A,2019,Area,Oregon,0.6,Case,27
Hepatitis A,2020,Area,Oregon,0.7,Case,28
Hepatitis A,2021,Area,Oregon,0.3,Case,14
Hepatitis A,2022,Area,Oregon,0.3,Case,14
Hepatitis A,2023,Area,Oregon,0.3,Case,12
Hepatitis A,2011,Area,Pennsylvania,0.5,Case,60
Hepatitis A,2012,Area,Pennsylvania,0.5,Case,62
Hepatitis A,2013,Area,Pennsylvania,0.4,Case,53
Hepatitis A,2014,Area,Pennsylvania,0.4,Case,48
Hepatitis A,2015,Area,Pennsylvania,0.3,Case,43
Hepatitis A,2016,Area,Pennsylvania,0.5,Case,62
Hepatitis A,2017,Area,Pennsylvania,0.5,Case,69
Hepatitis A,2018,Area,Pennsylvania,0.8,Case,99
Hepatitis A,2019,Area,Pennsylvania,5.4,Case,696
Hepatitis A,2020,Area,Pennsylvania,1,Case,124
Hepatitis A,2021,Area,Pennsylvania,2,Case,254
Hepatitis A,2022,Area,Pennsylvania,0.7,Case,94
Hepatitis A,2023,Area,Pennsylvania,1,Case,130
Hepatitis A,2011,Area,Rhode Island,0.8,Case,8
Hepatitis A,2012,Area,Rhode Island,0.3,Case,3
Hepatitis A,2013,Area,Rhode Island,0.4,Case,4
Hepatitis A,2014,Area,Rhode Island,0.8,Case,8
Hepatitis A,2015,Area,Rhode Island,0.4,Case,4
Hepatitis A,2016,Area,Rhode Island,0.4,Case,4
Hepatitis A,2017,Area,Rhode Island,0.6,Case,6
Hepatitis A,2018,Area,Rhode Island,0.7,Case,7
Hepatitis A,2019,Area,Rhode Island,0.6,Case,6
Hepatitis A,2020,Area,Rhode Island,0.4,Case,4
Hepatitis A,2021,Area,Rhode Island,0.1,Case,1
Hepatitis A,2022,Area,Rhode Island,0.4,Case,4
Hepatitis A,2023,Area,Rhode Island,0.4,Case,4
Hepatitis A,2011,Area,South Carolina,0.2,Case,11
Hepatitis A,2012,Area,South Carolina,0.1,Case,6
Hepatitis A,2013,Area,South Carolina,0.3,Case,14
Hepatitis A,2014,Area,South Carolina,0.1,Case,6
Hepatitis A,2015,Area,South Carolina,0.3,Case,16
Hepatitis A,2016,Area,South Carolina,0.4,Case,21
Hepatitis A,2017,Area,South Carolina,0.4,Case,21
Hepatitis A,2018,Area,South Carolina,0.6,Case,30
Hepatitis A,2019,Area,South Carolina,12.9,Case,662
Hepatitis A,2020,Area,South Carolina,22.9,Case,NA
Hepatitis A,2021,Area,South Carolina,6.5,Case,335
Hepatitis A,2022,Area,South Carolina,0.5,Case,28
Hepatitis A,2023,Area,South Carolina,0.2,Case,10
Hepatitis A,2011,Area,South Dakota,0.2,Case,2
Hepatitis A,2012,Area,South Dakota,NA,Case,NA
Hepatitis A,2013,Area,South Dakota,0.5,Case,4
Hepatitis A,2014,Area,South Dakota,0.4,Case,3
Hepatitis A,2015,Area,South Dakota,0.2,Case,2
Hepatitis A,2016,Area,South Dakota,0.1,Case,1
Hepatitis A,2017,Area,South Dakota,0.1,Case,1
Hepatitis A,2018,Area,South Dakota,0.1,Case,1
Hepatitis A,2019,Area,South Dakota,0.9,Case,8
Hepatitis A,2020,Area,South Dakota,0.1,Case,1
Hepatitis A,2021,Area,South Dakota,0.1,Case,1
Hepatitis A,2022,Area,South Dakota,0.2,Case,2
Hepatitis A,2023,Area,South Dakota,0.4,Case,4
Hepatitis A,2011,Area,Tennessee,0.4,Case,23
Hepatitis A,2012,Area,Tennessee,0.4,Case,23
Hepatitis A,2013,Area,Tennessee,0.3,Case,20
Hepatitis A,2014,Area,Tennessee,0.2,Case,12
Hepatitis A,2015,Area,Tennessee,0.2,Case,14
Hepatitis A,2016,Area,Tennessee,0.1,Case,7
Hepatitis A,2017,Area,Tennessee,0.1,Case,6
Hepatitis A,2018,Area,Tennessee,9.7,Case,654
Hepatitis A,2019,Area,Tennessee,31.6,Case,NA
Hepatitis A,2020,Area,Tennessee,3.8,Case,264
Hepatitis A,2021,Area,Tennessee,0.6,Case,40
Hepatitis A,2022,Area,Tennessee,0.4,Case,25
Hepatitis A,2023,Area,Tennessee,0.3,Case,19
Hepatitis A,2011,Area,Texas,0.5,Case,138
Hepatitis A,2012,Area,Texas,0.5,Case,134
Hepatitis A,2013,Area,Texas,0.4,Case,109
Hepatitis A,2014,Area,Texas,0.5,Case,124
Hepatitis A,2015,Area,Texas,0.5,Case,147
Hepatitis A,2016,Area,Texas,0.5,Case,139
Hepatitis A,2017,Area,Texas,0.5,Case,129
Hepatitis A,2018,Area,Texas,0.3,Case,88
Hepatitis A,2019,Area,Texas,0.5,Case,159
Hepatitis A,2020,Area,Texas,0.8,Case,223
Hepatitis A,2021,Area,Texas,1.5,Case,432
Hepatitis A,2022,Area,Texas,0.4,Case,132
Hepatitis A,2023,Area,Texas,0.6,Case,178
Hepatitis A,2011,Area,Utah,0.3,Case,8
Hepatitis A,2012,Area,Utah,0.1,Case,4
Hepatitis A,2013,Area,Utah,0.4,Case,12
Hepatitis A,2014,Area,Utah,0.3,Case,8
Hepatitis A,2015,Area,Utah,0.3,Case,8
Hepatitis A,2016,Area,Utah,0.4,Case,12
Hepatitis A,2017,Area,Utah,5.1,Case,159
Hepatitis A,2018,Area,Utah,4.3,Case,135
Hepatitis A,2019,Area,Utah,0.6,Case,20
Hepatitis A,2020,Area,Utah,0.4,Case,12
Hepatitis A,2021,Area,Utah,0.4,Case,13
Hepatitis A,2022,Area,Utah,0.3,Case,9
Hepatitis A,2023,Area,Utah,0.2,Case,7
Hepatitis A,2011,Area,Vermont,1,Case,6
Hepatitis A,2012,Area,Vermont,0.3,Case,2
Hepatitis A,2013,Area,Vermont,1.1,Case,7
Hepatitis A,2014,Area,Vermont,0.2,Case,1
Hepatitis A,2015,Area,Vermont,0.5,Case,3
Hepatitis A,2016,Area,Vermont,0.8,Case,5
Hepatitis A,2017,Area,Vermont,0.3,Case,2
Hepatitis A,2018,Area,Vermont,0.5,Case,3
Hepatitis A,2019,Area,Vermont,1.9,Case,12
Hepatitis A,2020,Area,Vermont,2.9,Case,18
Hepatitis A,2021,Area,Vermont,1.2,Case,8
Hepatitis A,2022,Area,Vermont,0.2,Case,1
Hepatitis A,2023,Area,Vermont,0.2,Case,1
Hepatitis A,2011,Area,Virginia,0.4,Case,30
Hepatitis A,2012,Area,Virginia,0.6,Case,49
Hepatitis A,2013,Area,Virginia,0.4,Case,36
Hepatitis A,2014,Area,Virginia,0.3,Case,27
Hepatitis A,2015,Area,Virginia,0.6,Case,50
Hepatitis A,2016,Area,Virginia,2.3,Case,190
Hepatitis A,2017,Area,Virginia,0.5,Case,46
Hepatitis A,2018,Area,Virginia,1,Case,82
Hepatitis A,2019,Area,Virginia,3.6,Case,309
Hepatitis A,2020,Area,Virginia,2.5,Case,214
Hepatitis A,2021,Area,Virginia,2,Case,171
Hepatitis A,2022,Area,Virginia,1.8,Case,158
Hepatitis A,2023,Area,Virginia,0.4,Case,34
Hepatitis A,2011,Area,Washington,0.5,Case,31
Hepatitis A,2012,Area,Washington,0.4,Case,29
Hepatitis A,2013,Area,Washington,0.6,Case,45
Hepatitis A,2014,Area,Washington,0.4,Case,26
Hepatitis A,2015,Area,Washington,0.4,Case,26
Hepatitis A,2016,Area,Washington,0.4,Case,31
Hepatitis A,2017,Area,Washington,0.4,Case,28
Hepatitis A,2018,Area,Washington,0.5,Case,35
Hepatitis A,2019,Area,Washington,2.4,Case,181
Hepatitis A,2020,Area,Washington,3.7,Case,284
Hepatitis A,2021,Area,Washington,0.2,Case,18
Hepatitis A,2022,Area,Washington,0.4,Case,28
Hepatitis A,2023,Area,Washington,0.4,Case,29
Hepatitis A,2011,Area,West Virginia,0.4,Case,8
Hepatitis A,2012,Area,West Virginia,0.4,Case,8
Hepatitis A,2013,Area,West Virginia,0.2,Case,4
Hepatitis A,2014,Area,West Virginia,0.6,Case,12
Hepatitis A,2015,Area,West Virginia,0.4,Case,8
Hepatitis A,2016,Area,West Virginia,0.8,Case,15
Hepatitis A,2017,Area,West Virginia,0.3,Case,6
Hepatitis A,2018,Area,West Virginia,124.4,Case,NA
Hepatitis A,2019,Area,West Virginia,26.1,Case,467
Hepatitis A,2020,Area,West Virginia,5.4,Case,97
Hepatitis A,2021,Area,West Virginia,2.4,Case,43
Hepatitis A,2022,Area,West Virginia,0.2,Case,3
Hepatitis A,2023,Area,West Virginia,0.3,Case,5
Hepatitis A,2011,Area,Wisconsin,0.1,Case,8
Hepatitis A,2012,Area,Wisconsin,0.4,Case,21
Hepatitis A,2013,Area,Wisconsin,0.6,Case,37
Hepatitis A,2014,Area,Wisconsin,0.1,Case,7
Hepatitis A,2015,Area,Wisconsin,0.2,Case,9
Hepatitis A,2016,Area,Wisconsin,0.1,Case,7
Hepatitis A,2017,Area,Wisconsin,0.3,Case,16
Hepatitis A,2018,Area,Wisconsin,0.3,Case,15
Hepatitis A,2019,Area,Wisconsin,0.5,Case,31
Hepatitis A,2020,Area,Wisconsin,0.2,Case,12
Hepatitis A,2021,Area,Wisconsin,0.4,Case,25
Hepatitis A,2022,Area,Wisconsin,0.4,Case,26
Hepatitis A,2023,Area,Wisconsin,0.3,Case,19
Hepatitis A,2011,Area,Wyoming,0.4,Case,2
Hepatitis A,2012,Area,Wyoming,0.2,Case,1
Hepatitis A,2013,Area,Wyoming,NA,Case,NA
Hepatitis A,2014,Area,Wyoming,0.2,Case,1
Hepatitis A,2015,Area,Wyoming,0.5,Case,3
Hepatitis A,2016,Area,Wyoming,NA,Case,NA
Hepatitis A,2017,Area,Wyoming,3.1,Case,18
Hepatitis A,2018,Area,Wyoming,0.9,Case,5
Hepatitis A,2019,Area,Wyoming,2.1,Case,12
Hepatitis A,2020,Area,Wyoming,0.5,Case,3
Hepatitis A,2021,Area,Wyoming,0.2,Case,1
Hepatitis A,2022,Area,Wyoming,0.3,Case,2
Hepatitis A,2023,Area,Wyoming,0.3,Case,2
Acute Hepatitis B,2011,Area,Total,0.9,Case,2903
Acute Hepatitis B,2012,Area,Total,0.9,Case,2895
Acute Hepatitis B,2013,Area,Total,1,Case,3050
Acute Hepatitis B,2014,Area,Total,0.9,Case,2791
Acute Hepatitis B,2015,Area,Total,1.1,Case,3370
Acute Hepatitis B,2016,Area,Total,1,Case,3218
Acute Hepatitis B,2017,Area,Total,1.1,Case,3409
Acute Hepatitis B,2018,Area,Total,1,Case,3322
Acute Hepatitis B,2019,Area,Total,1,Case,3192
Acute Hepatitis B,2020,Area,Total,0.7,Case,2157
Acute Hepatitis B,2021,Area,Total,0.6,Case,2045
Acute Hepatitis B,2022,Area,Total,0.6,Case,2126
Acute Hepatitis B,2023,Area,Total,0.7,Case,2214
Acute Hepatitis B,2011,Area,Alabama,2.5,Case,119
Acute Hepatitis B,2012,Area,Alabama,1.6,Case,79
Acute Hepatitis B,2013,Area,Alabama,1.9,Case,90
Acute Hepatitis B,2014,Area,Alabama,2.4,Case,117
Acute Hepatitis B,2015,Area,Alabama,2.1,Case,101
Acute Hepatitis B,2016,Area,Alabama,1.2,Case,59
Acute Hepatitis B,2017,Area,Alabama,1.7,Case,82
Acute Hepatitis B,2018,Area,Alabama,1,Case,48
Acute Hepatitis B,2019,Area,Alabama,1.5,Case,75
Acute Hepatitis B,2020,Area,Alabama,1.2,Case,61
Acute Hepatitis B,2021,Area,Alabama,1.4,Case,69
Acute Hepatitis B,2022,Area,Alabama,1.2,Case,59
Acute Hepatitis B,2023,Area,Alabama,1.2,Case,63
Acute Hepatitis B,2011,Area,Alaska,0.4,Case,3
Acute Hepatitis B,2012,Area,Alaska,0.1,Case,1
Acute Hepatitis B,2013,Area,Alaska,0.1,Case,1
Acute Hepatitis B,2014,Area,Alaska,0.4,Case,3
Acute Hepatitis B,2015,Area,Alaska,0.4,Case,3
Acute Hepatitis B,2016,Area,Alaska,0.8,Case,6
Acute Hepatitis B,2017,Area,Alaska,1.2,Case,9
Acute Hepatitis B,2018,Area,Alaska,0.9,Case,7
Acute Hepatitis B,2019,Area,Alaska,0.8,Case,6
Acute Hepatitis B,2020,Area,Alaska,0.5,Case,4
Acute Hepatitis B,2021,Area,Alaska,0.3,Case,2
Acute Hepatitis B,2022,Area,Alaska,0.1,Case,1
Acute Hepatitis B,2023,Area,Alaska,0.4,Case,3
Acute Hepatitis B,2011,Area,Arizona,0.2,Case,14
Acute Hepatitis B,2012,Area,Arizona,0.2,Case,14
Acute Hepatitis B,2013,Area,Arizona,0.4,Case,28
Acute Hepatitis B,2014,Area,Arizona,0.5,Case,31
Acute Hepatitis B,2015,Area,Arizona,0.4,Case,25
Acute Hepatitis B,2016,Area,Arizona,0.2,Case,14
Acute Hepatitis B,2017,Area,Arizona,0.4,Case,26
Acute Hepatitis B,2018,Area,Arizona,0.3,Case,23
Acute Hepatitis B,2019,Area,Arizona,0.4,Case,28
Acute Hepatitis B,2020,Area,Arizona,0.2,Case,18
Acute Hepatitis B,2021,Area,Arizona,0.2,Case,18
Acute Hepatitis B,2022,Area,Arizona,0.3,Case,25
Acute Hepatitis B,2023,Area,Arizona,0.3,Case,20
Acute Hepatitis B,2011,Area,Arkansas,1.9,Case,57
Acute Hepatitis B,2012,Area,Arkansas,2.5,Case,74
Acute Hepatitis B,2013,Area,Arkansas,1.7,Case,50
Acute Hepatitis B,2014,Area,Arkansas,0.9,Case,28
Acute Hepatitis B,2015,Area,Arkansas,1.2,Case,36
Acute Hepatitis B,2016,Area,Arkansas,1.6,Case,49
Acute Hepatitis B,2017,Area,Arkansas,1.5,Case,46
Acute Hepatitis B,2018,Area,Arkansas,1.6,Case,47
Acute Hepatitis B,2019,Area,Arkansas,1.3,Case,39
Acute Hepatitis B,2020,Area,Arkansas,1.2,Case,36
Acute Hepatitis B,2021,Area,Arkansas,0.8,Case,25
Acute Hepatitis B,2022,Area,Arkansas,1,Case,31
Acute Hepatitis B,2023,Area,Arkansas,0.5,Case,16
Acute Hepatitis B,2011,Area,California,0.4,Case,157
Acute Hepatitis B,2012,Area,California,0.4,Case,136
Acute Hepatitis B,2013,Area,California,0.4,Case,138
Acute Hepatitis B,2014,Area,California,0.3,Case,110
Acute Hepatitis B,2015,Area,California,0.4,Case,160
Acute Hepatitis B,2016,Area,California,0.3,Case,115
Acute Hepatitis B,2017,Area,California,0.3,Case,126
Acute Hepatitis B,2018,Area,California,0.3,Case,105
Acute Hepatitis B,2019,Area,California,0.3,Case,111
Acute Hepatitis B,2020,Area,California,0.1,Case,53
Acute Hepatitis B,2021,Area,California,0.2,Case,62
Acute Hepatitis B,2022,Area,California,0.2,Case,70
Acute Hepatitis B,2023,Area,California,0.2,Case,94
Acute Hepatitis B,2011,Area,Colorado,0.4,Case,23
Acute Hepatitis B,2012,Area,Colorado,0.5,Case,24
Acute Hepatitis B,2013,Area,Colorado,0.5,Case,24
Acute Hepatitis B,2014,Area,Colorado,0.5,Case,29
Acute Hepatitis B,2015,Area,Colorado,0.5,Case,28
Acute Hepatitis B,2016,Area,Colorado,0.5,Case,28
Acute Hepatitis B,2017,Area,Colorado,0.6,Case,32
Acute Hepatitis B,2018,Area,Colorado,0.4,Case,21
Acute Hepatitis B,2019,Area,Colorado,0.3,Case,17
Acute Hepatitis B,2020,Area,Colorado,0.2,Case,13
Acute Hepatitis B,2021,Area,Colorado,0,Case,1
Acute Hepatitis B,2022,Area,Colorado,0.3,Case,19
Acute Hepatitis B,2023,Area,Colorado,0.2,Case,12
Acute Hepatitis B,2011,Area,Connecticut,0.5,Case,19
Acute Hepatitis B,2012,Area,Connecticut,0.4,Case,15
Acute Hepatitis B,2013,Area,Connecticut,0.2,Case,8
Acute Hepatitis B,2014,Area,Connecticut,0.3,Case,9
Acute Hepatitis B,2015,Area,Connecticut,0.2,Case,6
Acute Hepatitis B,2016,Area,Connecticut,0.2,Case,7
Acute Hepatitis B,2017,Area,Connecticut,0.3,Case,10
Acute Hepatitis B,2018,Area,Connecticut,0.3,Case,10
Acute Hepatitis B,2019,Area,Connecticut,0.1,Case,3
Acute Hepatitis B,2020,Area,Connecticut,NA,Case,NA
Acute Hepatitis B,2021,Area,Connecticut,NA,Case,NA
Acute Hepatitis B,2022,Area,Connecticut,NA,Case,NA
Acute Hepatitis B,2023,Area,Connecticut,0,Case,1
Acute Hepatitis B,2011,Area,Delaware,1.4,Case,13
Acute Hepatitis B,2012,Area,Delaware,1.2,Case,11
Acute Hepatitis B,2013,Area,Delaware,1.5,Case,14
Acute Hepatitis B,2014,Area,Delaware,0.9,Case,8
Acute Hepatitis B,2015,Area,Delaware,0.8,Case,8
Acute Hepatitis B,2016,Area,Delaware,0.3,Case,3
Acute Hepatitis B,2017,Area,Delaware,0.9,Case,9
Acute Hepatitis B,2018,Area,Delaware,0.7,Case,7
Acute Hepatitis B,2019,Area,Delaware,1.2,Case,12
Acute Hepatitis B,2020,Area,Delaware,0.7,Case,7
Acute Hepatitis B,2021,Area,Delaware,0.5,Case,5
Acute Hepatitis B,2022,Area,Delaware,0.6,Case,6
Acute Hepatitis B,2023,Area,Delaware,1,Case,10
Acute Hepatitis B,2011,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2012,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2013,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2014,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2015,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2016,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2017,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2018,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2019,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2020,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2021,Area,District of Columbia,NA,Case,NA
Acute Hepatitis B,2022,Area,District of Columbia,1.3,Case,9
Acute Hepatitis B,2023,Area,District of Columbia,0.4,Case,3
Acute Hepatitis B,2011,Area,Florida,1.1,Case,213
Acute Hepatitis B,2012,Area,Florida,1.3,Case,247
Acute Hepatitis B,2013,Area,Florida,1.7,Case,323
Acute Hepatitis B,2014,Area,Florida,1.6,Case,313
Acute Hepatitis B,2015,Area,Florida,2.1,Case,432
Acute Hepatitis B,2016,Area,Florida,2.7,Case,558
Acute Hepatitis B,2017,Area,Florida,2.8,Case,588
Acute Hepatitis B,2018,Area,Florida,2.9,Case,617
Acute Hepatitis B,2019,Area,Florida,2.8,Case,595
Acute Hepatitis B,2020,Area,Florida,2.1,Case,456
Acute Hepatitis B,2021,Area,Florida,2.4,Case,531
Acute Hepatitis B,2022,Area,Florida,2.9,Case,642
Acute Hepatitis B,2023,Area,Florida,3.1,Case,710
Acute Hepatitis B,2011,Area,Georgia,1.4,Case,142
Acute Hepatitis B,2012,Area,Georgia,1.1,Case,109
Acute Hepatitis B,2013,Area,Georgia,1,Case,104
Acute Hepatitis B,2014,Area,Georgia,1,Case,103
Acute Hepatitis B,2015,Area,Georgia,1.2,Case,119
Acute Hepatitis B,2016,Area,Georgia,1,Case,100
Acute Hepatitis B,2017,Area,Georgia,1,Case,106
Acute Hepatitis B,2018,Area,Georgia,1.7,Case,179
Acute Hepatitis B,2019,Area,Georgia,1.1,Case,114
Acute Hepatitis B,2020,Area,Georgia,1,Case,104
Acute Hepatitis B,2021,Area,Georgia,1.1,Case,116
Acute Hepatitis B,2022,Area,Georgia,0.9,Case,99
Acute Hepatitis B,2023,Area,Georgia,1.1,Case,116
Acute Hepatitis B,2011,Area,Hawaii,0.4,Case,6
Acute Hepatitis B,2012,Area,Hawaii,0.4,Case,5
Acute Hepatitis B,2013,Area,Hawaii,0.3,Case,4
Acute Hepatitis B,2014,Area,Hawaii,0.4,Case,6
Acute Hepatitis B,2015,Area,Hawaii,1,Case,14
Acute Hepatitis B,2016,Area,Hawaii,NA,Case,NA
Acute Hepatitis B,2017,Area,Hawaii,NA,Case,NA
Acute Hepatitis B,2018,Area,Hawaii,0.2,Case,3
Acute Hepatitis B,2019,Area,Hawaii,0.1,Case,1
Acute Hepatitis B,2020,Area,Hawaii,NA,Case,NA
Acute Hepatitis B,2021,Area,Hawaii,NA,Case,NA
Acute Hepatitis B,2022,Area,Hawaii,NA,Case,NA
Acute Hepatitis B,2023,Area,Hawaii,NA,Case,NA
Acute Hepatitis B,2011,Area,Idaho,0.1,Case,2
Acute Hepatitis B,2012,Area,Idaho,0.3,Case,5
Acute Hepatitis B,2013,Area,Idaho,0.8,Case,13
Acute Hepatitis B,2014,Area,Idaho,0.4,Case,6
Acute Hepatitis B,2015,Area,Idaho,0.5,Case,8
Acute Hepatitis B,2016,Area,Idaho,0.4,Case,6
Acute Hepatitis B,2017,Area,Idaho,0.3,Case,6
Acute Hepatitis B,2018,Area,Idaho,0.3,Case,6
Acute Hepatitis B,2019,Area,Idaho,0.4,Case,7
Acute Hepatitis B,2020,Area,Idaho,NA,Case,NA
Acute Hepatitis B,2021,Area,Idaho,0.2,Case,4
Acute Hepatitis B,2022,Area,Idaho,0.1,Case,2
Acute Hepatitis B,2023,Area,Idaho,NA,Case,NA
Acute Hepatitis B,2011,Area,Illinois,0.7,Case,85
Acute Hepatitis B,2012,Area,Illinois,0.7,Case,86
Acute Hepatitis B,2013,Area,Illinois,0.7,Case,94
Acute Hepatitis B,2014,Area,Illinois,0.5,Case,58
Acute Hepatitis B,2015,Area,Illinois,0.4,Case,55
Acute Hepatitis B,2016,Area,Illinois,0.3,Case,37
Acute Hepatitis B,2017,Area,Illinois,0.2,Case,27
Acute Hepatitis B,2018,Area,Illinois,0.2,Case,25
Acute Hepatitis B,2019,Area,Illinois,0.3,Case,43
Acute Hepatitis B,2020,Area,Illinois,0.2,Case,29
Acute Hepatitis B,2021,Area,Illinois,0.1,Case,19
Acute Hepatitis B,2022,Area,Illinois,0.2,Case,21
Acute Hepatitis B,2023,Area,Illinois,0.2,Case,25
Acute Hepatitis B,2011,Area,Indiana,1.1,Case,70
Acute Hepatitis B,2012,Area,Indiana,1.4,Case,90
Acute Hepatitis B,2013,Area,Indiana,1.5,Case,101
Acute Hepatitis B,2014,Area,Indiana,1.9,Case,126
Acute Hepatitis B,2015,Area,Indiana,2,Case,133
Acute Hepatitis B,2016,Area,Indiana,2.2,Case,146
Acute Hepatitis B,2017,Area,Indiana,2.5,Case,170
Acute Hepatitis B,2018,Area,Indiana,2.5,Case,169
Acute Hepatitis B,2019,Area,Indiana,2.5,Case,170
Acute Hepatitis B,2020,Area,Indiana,1.5,Case,98
Acute Hepatitis B,2021,Area,Indiana,1.2,Case,83
Acute Hepatitis B,2022,Area,Indiana,1.2,Case,84
Acute Hepatitis B,2023,Area,Indiana,1.1,Case,78
Acute Hepatitis B,2011,Area,Iowa,0.5,Case,15
Acute Hepatitis B,2012,Area,Iowa,0.4,Case,13
Acute Hepatitis B,2013,Area,Iowa,0.4,Case,11
Acute Hepatitis B,2014,Area,Iowa,0.3,Case,9
Acute Hepatitis B,2015,Area,Iowa,0.5,Case,16
Acute Hepatitis B,2016,Area,Iowa,0.3,Case,10
Acute Hepatitis B,2017,Area,Iowa,0.4,Case,12
Acute Hepatitis B,2018,Area,Iowa,0.4,Case,14
Acute Hepatitis B,2019,Area,Iowa,0.8,Case,24
Acute Hepatitis B,2020,Area,Iowa,0.5,Case,17
Acute Hepatitis B,2021,Area,Iowa,0.5,Case,15
Acute Hepatitis B,2022,Area,Iowa,0.5,Case,16
Acute Hepatitis B,2023,Area,Iowa,0.3,Case,10
Acute Hepatitis B,2011,Area,Kansas,0.5,Case,15
Acute Hepatitis B,2012,Area,Kansas,0.3,Case,9
Acute Hepatitis B,2013,Area,Kansas,0.4,Case,11
Acute Hepatitis B,2014,Area,Kansas,0.4,Case,11
Acute Hepatitis B,2015,Area,Kansas,0.7,Case,19
Acute Hepatitis B,2016,Area,Kansas,0.7,Case,21
Acute Hepatitis B,2017,Area,Kansas,0.8,Case,24
Acute Hepatitis B,2018,Area,Kansas,0.5,Case,16
Acute Hepatitis B,2019,Area,Kansas,0.4,Case,11
Acute Hepatitis B,2020,Area,Kansas,0.1,Case,2
Acute Hepatitis B,2021,Area,Kansas,0.3,Case,8
Acute Hepatitis B,2022,Area,Kansas,0.2,Case,7
Acute Hepatitis B,2023,Area,Kansas,0.5,Case,16
Acute Hepatitis B,2011,Area,Kentucky,3.5,Case,151
Acute Hepatitis B,2012,Area,Kentucky,4.1,Case,180
Acute Hepatitis B,2013,Area,Kentucky,4.9,Case,214
Acute Hepatitis B,2014,Area,Kentucky,3.7,Case,164
Acute Hepatitis B,2015,Area,Kentucky,3.7,Case,162
Acute Hepatitis B,2016,Area,Kentucky,5,Case,222
Acute Hepatitis B,2017,Area,Kentucky,5.3,Case,236
Acute Hepatitis B,2018,Area,Kentucky,5.8,Case,260
Acute Hepatitis B,2019,Area,Kentucky,4.2,Case,188
Acute Hepatitis B,2020,Area,Kentucky,2.5,Case,112
Acute Hepatitis B,2021,Area,Kentucky,1.7,Case,76
Acute Hepatitis B,2022,Area,Kentucky,1.8,Case,80
Acute Hepatitis B,2023,Area,Kentucky,1.9,Case,84
Acute Hepatitis B,2011,Area,Louisiana,1.4,Case,62
Acute Hepatitis B,2012,Area,Louisiana,1,Case,44
Acute Hepatitis B,2013,Area,Louisiana,1.8,Case,82
Acute Hepatitis B,2014,Area,Louisiana,1.9,Case,87
Acute Hepatitis B,2015,Area,Louisiana,1.9,Case,87
Acute Hepatitis B,2016,Area,Louisiana,1,Case,48
Acute Hepatitis B,2017,Area,Louisiana,1.6,Case,73
Acute Hepatitis B,2018,Area,Louisiana,1.2,Case,57
Acute Hepatitis B,2019,Area,Louisiana,1.6,Case,73
Acute Hepatitis B,2020,Area,Louisiana,0.8,Case,38
Acute Hepatitis B,2021,Area,Louisiana,0.8,Case,35
Acute Hepatitis B,2022,Area,Louisiana,0.6,Case,29
Acute Hepatitis B,2023,Area,Louisiana,0.3,Case,15
Acute Hepatitis B,2011,Area,Maine,0.6,Case,8
Acute Hepatitis B,2012,Area,Maine,0.7,Case,9
Acute Hepatitis B,2013,Area,Maine,0.8,Case,11
Acute Hepatitis B,2014,Area,Maine,0.9,Case,12
Acute Hepatitis B,2015,Area,Maine,0.7,Case,9
Acute Hepatitis B,2016,Area,Maine,4,Case,53
Acute Hepatitis B,2017,Area,Maine,5.8,Case,77
Acute Hepatitis B,2018,Area,Maine,3.9,Case,52
Acute Hepatitis B,2019,Area,Maine,4.3,Case,58
Acute Hepatitis B,2020,Area,Maine,3,Case,40
Acute Hepatitis B,2021,Area,Maine,2.4,Case,33
Acute Hepatitis B,2022,Area,Maine,2.1,Case,29
Acute Hepatitis B,2023,Area,Maine,1.4,Case,20
Acute Hepatitis B,2011,Area,Maryland,1.1,Case,62
Acute Hepatitis B,2012,Area,Maryland,0.9,Case,52
